title,dtime,tag,link
是命但 不认命——水娟的故事,2015-06-23 12:52,女工故事 ,https://www.jianjiaobuluo.com/content/2366
“招工难”是老板们发明的！,2015-06-23 12:05,招工难 ,https://www.jianjiaobuluo.com/content/2365
【工友原创】又赚钱又省钱，是权贵资本...,2015-06-21 00:00,血汗工厂  ,https://www.jianjiaobuluo.com/content/2333
“流动”走向“留守”：  打工子女在等...,2015-06-20 00:00,打工子女入学 ,https://www.jianjiaobuluo.com/content/2345
亲爱的，你没有小鸡鸡，无需对不起,2015-06-20 00:00,女性 ,https://www.jianjiaobuluo.com/content/2353
从接受同情到自主抗争：环卫工人的沉默...,2015-06-18 10:58,环卫工人 ,https://www.jianjiaobuluo.com/content/2349
布雷弗曼：资本是如何瓦解家庭的？,2015-06-18 09:06,资本主义 ,https://www.jianjiaobuluo.com/content/2330
留守儿童：为什么不带我走？,2015-06-18 00:00,留守儿童 ,https://www.jianjiaobuluo.com/content/2340
妈妈上班再也不用担心我啦,2015-06-17 15:30,小磊打工记  ,https://www.jianjiaobuluo.com/content/2258
2元女子宿舍：底层妇女的生活,2015-06-17 15:02,女子宿舍 ,https://www.jianjiaobuluo.com/content/2342
四问留守儿童之困：外出务工父母该怎么...,2015-06-17 14:01,留守儿童 ,https://www.jianjiaobuluo.com/content/2339
这个夏天，你最想要的福利是什么？,2015-06-17 12:19,建筑工 ,https://www.jianjiaobuluo.com/content/2331
 童年游戏怀旧，你都玩过哪些？,2015-06-16 17:29,童年游戏 ,https://www.jianjiaobuluo.com/content/2325
资本主义带走了孩子们的童年——那些你...,2015-06-16 16:35,童年游戏 ,https://www.jianjiaobuluo.com/content/2323
束缚——来自流水线工人的告白,2015-06-16 15:26,工人故事 ,https://www.jianjiaobuluo.com/content/2322
11人起诉仅1人胜诉  养老保险补缴对其他...,2015-06-16 14:00,养老保险补缴 ,https://www.jianjiaobuluo.com/content/2321
关于政府与社会切实承担留守儿童成长责...,2015-06-16 11:31,留人儿童自杀 ,https://www.jianjiaobuluo.com/content/2315
机器人代替工人？你说真的？！,2015-06-16 09:38,机器人 ,https://www.jianjiaobuluo.com/content/2297
流动儿童教育，何去何从？,2015-06-16 09:00,流动儿童 ,https://www.jianjiaobuluo.com/content/2298
一分钟告诉你我们为什么不认同广州生育...,2015-06-15 17:11,生育保险新政 ,https://www.jianjiaobuluo.com/content/2311
一位90后青工和他收录的24万首打工“微...,2015-06-15 11:36,＃打工诗社＃ ,https://www.jianjiaobuluo.com/content/2308
 打工之路：奢侈的亲情和爱情,2015-06-15 10:31,工人故事 ,https://www.jianjiaobuluo.com/content/2290
贵州服毒死亡儿童母亲：若重头再来 就算...,2015-06-15 10:04,留守儿童自杀 ,https://www.jianjiaobuluo.com/content/2288
外出打工父母真的不重视家庭团聚吗？,2015-06-15 09:53,留守儿童自杀 ,https://www.jianjiaobuluo.com/content/2287
工友讨论：我的孩子也是留守儿童，毕节...,2015-06-14 19:21,留守儿童自杀 ,https://www.jianjiaobuluo.com/content/2286
亲爱的孩子，是谁把你们逼上了自杀的绝...,2015-06-12 10:56,留守儿童 ,https://www.jianjiaobuluo.com/content/2259
河北沧州枪击案：歌颂“妻死节”的价值...,2015-06-11 15:12,河北沧州枪击案 ,https://www.jianjiaobuluo.com/content/2254
探访贵州留守儿童：遇陌生人会胆怯 课后...,2015-06-11 11:20,留守儿童 ,https://www.jianjiaobuluo.com/content/2250
留守儿童：在泪水中结束一生,2015-06-11 10:24,留守儿童 ,https://www.jianjiaobuluo.com/content/2248
我不叫美女 ,2015-06-11 09:44,女性 ,https://www.jianjiaobuluo.com/content/2218
生娃被辞退？孕妈有攻略！,2015-06-10 14:45,小磊打工记  ,https://www.jianjiaobuluo.com/content/2238
进退维谷 ——一个中国年轻人与“房子”...,2015-06-10 12:12,蚁族 ,https://www.jianjiaobuluo.com/content/2236
广州市人社局，你不能放弃治疗啊！,2015-06-10 11:16,生育保险 ,https://www.jianjiaobuluo.com/content/2234
从伤痛中觉醒，我成了一个女权主义者,2015-06-10 09:21,女权主义 ,https://www.jianjiaobuluo.com/content/2216
鼓励生育不能靠给女性挖坑 ,2015-06-09 16:08,生育保险 ,https://www.jianjiaobuluo.com/content/2225
一砖一瓦：他们的声音应该被听见,2015-06-09 15:10,建筑工 ,https://www.jianjiaobuluo.com/content/2223
几个与家暴有关的相关法律案例,2015-06-09 15:03,家暴  ,https://www.jianjiaobuluo.com/content/2217
工人维权行动中的民主化进程,2015-06-09 13:53,工人维权 ,https://www.jianjiaobuluo.com/content/2215
北京海淀区：千名工人为要工钱建成“讨...,2015-06-09 13:13,建筑工 ,https://www.jianjiaobuluo.com/content/2213
回家能补缴社保吗？惠州工友集体申请信...,2015-06-09 09:30,补缴社保 ,https://www.jianjiaobuluo.com/content/2205
贵阳“背篼”的真实生活,2015-06-08 18:23,劳工  ,https://www.jianjiaobuluo.com/content/2208
“未婚未育”女性又躺枪，广州生育政策...,2015-06-08 18:00,政策法规 ,https://www.jianjiaobuluo.com/content/2195
蓝思科技有没有“富士康病” 让经历过的...,2015-06-08 14:11,富士康病 ,https://www.jianjiaobuluo.com/content/2200
又见连环跳！新晋女首富=郭台铭第二？,2015-06-08 13:42,富士康病 ,https://www.jianjiaobuluo.com/content/2197
“工人大学”帮打工者找尊严,2015-06-08 00:00,工人大学 ,https://www.jianjiaobuluo.com/content/2102
打工夫妻：孩子的教育是心病,2015-06-07 00:00,教育  ,https://www.jianjiaobuluo.com/content/2188
被“偷走”的社保：拿什么拯救农民工养...,2015-06-06 13:01,社会保险 ,https://www.jianjiaobuluo.com/content/2187
 别让“社保”变成了“自保”   ,2015-06-05 12:31,社会保险 ,https://www.jianjiaobuluo.com/content/2185
小姑娘，我还不能见你,2015-06-04 16:25,女性  ,https://www.jianjiaobuluo.com/content/2178
寒冬烈火再回顾：庆盛工人在去年12月的...,2015-06-04 11:03,工人维权 ,https://www.jianjiaobuluo.com/content/2167
社保补缴是否有时效限制？——广东23个...,2015-06-04 09:26,补缴社保 ,https://www.jianjiaobuluo.com/content/2162
资源不足是流动儿童不能在城市平等接受...,2015-06-04 09:15,流动儿童 ,https://www.jianjiaobuluo.com/content/2160
谁是你身边的“晚清男人”，女人们要懂...,2015-06-04 00:00,婚姻 ,https://www.jianjiaobuluo.com/content/2174
【深圳观澜】庆盛工厂将搬迁，员工发出...,2015-06-03 12:14,集体谈判 ,https://www.jianjiaobuluo.com/content/2153
一天搬运3吨原料到双臂颤抖，一小时只有...,2015-06-03 09:00,工会 ,https://www.jianjiaobuluo.com/content/2154
留守儿童住读生的住与读：难安其居、难...,2015-06-02 11:17,留守儿童 ,https://www.jianjiaobuluo.com/content/2140
两民工儿子没人管没学上  三年偷遍全镇...,2015-06-02 10:55,留守儿童 ,https://www.jianjiaobuluo.com/content/2139
原创动画：女工吐槽办证难，奔波整10天...,2015-06-01 18:26,生育  原创 尖椒视频 ,https://www.jianjiaobuluo.com/content/2137
组图：窑工和他们的孩子 | 儿童节不快乐,2015-06-01 17:33,窑工 ,https://www.jianjiaobuluo.com/content/2135
孩子，请拿28个证件来证明你可以入学 |...,2015-06-01 16:32,入学难 ,https://www.jianjiaobuluo.com/content/2134
【学者建议】应给高龄农民工六层保护,2015-06-01 15:40,社会保障  ,https://www.jianjiaobuluo.com/content/2132
北京，流动儿童也是中国娃 | 儿童节不快...,2015-06-01 13:50,流动儿童 ,https://www.jianjiaobuluo.com/content/2129
愿你今天的朋友圈里，能有留守儿童的一...,2015-06-01 12:46,留守儿童 ,https://www.jianjiaobuluo.com/content/2127
下岗潮撞上童年时光,2015-06-01 11:06,下岗工人 ,https://www.jianjiaobuluo.com/content/2121
泪奔！单亲孩子的六一心愿：求求你，来...,2015-06-01 10:44,单亲孩子 ,https://www.jianjiaobuluo.com/content/2119
 扒上火车去新疆,2015-05-31 00:00,女工故事 ,https://www.jianjiaobuluo.com/content/1747
16个省份要搞居住证！底是萌萌哒，还是...,2015-05-30 00:00,居住证 ,https://www.jianjiaobuluo.com/content/2115
"80后铁路女工勇做""空中蜘蛛侠"" 6米高空...",2015-05-29 11:54,铁路女工 ,https://www.jianjiaobuluo.com/content/2096
深圳的小伙伴，六月开始领高温津贴，你...,2015-05-29 11:27,高温津贴 ,https://www.jianjiaobuluo.com/content/2094
打破旧有性别分工丨男女平等系列漫画之...,2015-05-28 10:00,男女平等漫画 尖椒漫画 尖椒tv ,https://www.jianjiaobuluo.com/content/2046
下班发生意外不治身亡 环卫工刘坤明生前...,2015-05-26 14:58,环卫工被车撞 ,https://www.jianjiaobuluo.com/content/2085
朱娟：希望利得的工友去到哪里，哪里就...,2015-05-26 12:21,利得女工 ,https://www.jianjiaobuluo.com/content/2081
【我要养老，让我追缴】——东莞工友的...,2015-05-25 12:07,追缴社保 ,https://www.jianjiaobuluo.com/content/2061
社保养老缴费年限不足的障碍亟待立法解...,2015-05-25 11:17,社保缴费年限 ,https://www.jianjiaobuluo.com/content/2057
并非男女一样丨男女平等系列漫画之二,2015-05-25 09:27,男女平等漫画 尖椒漫画 尖椒tv ,https://www.jianjiaobuluo.com/content/2045
赤脚医生：我老了，农村人生病怎么办？,2015-05-24 00:00,赤脚医生 ,https://www.jianjiaobuluo.com/content/2049
17岁高中生画“胖少女战士”，鼓励女性...,2015-05-23 00:00,胖少女 ,https://www.jianjiaobuluo.com/content/2044
特稿|用一千小时讲述母亲生我的故事，和...,2015-05-23 00:00,计生社会 ,https://www.jianjiaobuluo.com/content/2048
吕途谈中国新工人：美国和欧洲工人都不...,2015-05-22 17:53,工人出路 ,https://www.jianjiaobuluo.com/content/2053
一个打工者的来信：做工人这么多年，我...,2015-05-22 00:00,打工者 ,https://www.jianjiaobuluo.com/content/2037
“大不了打死算了”——女工的家暴梦魇,2015-05-22 00:00,家暴 ,https://www.jianjiaobuluo.com/content/2038
占领男厕行动丨男女平等系列漫画之一,2015-05-21 18:16,男女平等漫画 尖椒漫画 尖椒tv ,https://www.jianjiaobuluo.com/content/2035
失去自由的孩子 | 被黑工头管控着的大凉...,2015-05-21 13:30,童工 ,https://www.jianjiaobuluo.com/content/2028
超生就活该被开除？倔强女工勇敢说“不...,2015-05-21 10:20,超生 ,https://www.jianjiaobuluo.com/content/2025
沃尔玛女工不堪工作压力选择轻生,2015-05-20 16:58,,https://www.jianjiaobuluo.com/content/2020
倾听农民的表达——一个农民艺人的故事,2015-05-20 15:44,农民艺人 ,https://www.jianjiaobuluo.com/content/2017
是谁在黑“女司机”？,2015-05-20 11:46,性别  ,https://www.jianjiaobuluo.com/content/2008
4700万高龄农民工在城市生活得还好吗？,2015-05-19 16:57,高龄农民工 ,https://www.jianjiaobuluo.com/content/2001
不平等的疼痛——打工妈妈的生育之苦,2015-05-19 16:46,生育  ,https://www.jianjiaobuluo.com/content/2000
姐妹们，下了夜班结伴走！,2015-05-19 16:36,小磊打工记  ,https://www.jianjiaobuluo.com/content/1998
社科院专家：延迟退休对中国并无实际意...,2015-05-19 13:17,延迟退休 ,https://www.jianjiaobuluo.com/content/2023
叶海燕：精英的立场与草根的立场,2015-05-18 00:00,草根立场 ,https://www.jianjiaobuluo.com/content/1969
工地父子俩的北京故事,2015-05-16 00:00,建筑工 ,https://www.jianjiaobuluo.com/content/1948
老板与工人，谁的劳动更值钱？,2015-05-16 00:00,,https://www.jianjiaobuluo.com/content/1958
无产者的诗篇 ,2015-05-16 00:00,我的诗篇 ,https://www.jianjiaobuluo.com/content/1959
庆安官场“余震”，暴风雨来得更猛烈些...,2015-05-15 11:07,,https://www.jianjiaobuluo.com/content/1947
打工诗人郑小琼，愤怒的小鸟,2015-05-15 00:00,打工诗人 ,https://www.jianjiaobuluo.com/content/1919
这些父辈，干到何时才能安心养老？,2015-05-15 00:00,第一代农民工养老 ,https://www.jianjiaobuluo.com/content/1922
打工妈妈：儿子拿着她的照片叫“阿姨”,2015-05-14 00:00,打工妈妈 ,https://www.jianjiaobuluo.com/content/1908
青年护士：我们最期待的是尊重,2015-05-14 00:00,护士 ,https://www.jianjiaobuluo.com/content/1909
【工殇】先行支付：工伤者的“及时雨”...,2015-05-14 00:00,工伤先行支付 ,https://www.jianjiaobuluo.com/content/1920
一声枪响，庆安官场全面崩塌,2015-05-13 10:18,庆安枪击案 ,https://www.jianjiaobuluo.com/content/1910
马小朵：进京30年，从打工妹到NGO,2015-05-13 00:00,打工妹  ,https://www.jianjiaobuluo.com/content/1905
康厚明：一位农民工代表的参政路,2015-05-12 16:43,农民工代表 ,https://www.jianjiaobuluo.com/content/1904
寻找徐纯合的故事：那个暗处的中国,2015-05-12 12:40,,https://www.jianjiaobuluo.com/content/1900
重返农村：留守农妇的时代轨迹,2015-05-12 11:39,留守妇女 ,https://www.jianjiaobuluo.com/content/1892
艾晓明：被遗弃的子宫 被践踏的人民 | ...,2015-05-11 00:00,子宫 ,https://www.jianjiaobuluo.com/content/1884
幺妹 | 一个真实记录的故事,2015-05-10 00:00,女工故事 ,https://www.jianjiaobuluo.com/content/1851
何晓波：我们失去了一部分的身体，却开...,2015-05-09 00:00,公益人 ,https://www.jianjiaobuluo.com/content/1838
母亲节来了，请个探亲假回家看看她！,2015-05-09 00:00,母亲节 ,https://www.jianjiaobuluo.com/content/1865
“迎娶英国女”和“远嫁外国男”：扬我...,2015-05-08 10:40,热评 ,https://www.jianjiaobuluo.com/content/1863
今天我要休息！ | 阿燕带领女工一起争取...,2015-05-08 00:00,三八妇女节 ,https://www.jianjiaobuluo.com/content/1812
深圳无法安家，家在何方? |,2015-05-08 00:00,农民工  ,https://www.jianjiaobuluo.com/content/1813
【我要养老，让我追缴】——惠州工友的...,2015-05-08 00:00,养老  ,https://www.jianjiaobuluo.com/content/1862
​尊重女性，先从不炒作“女司机”开始,2015-05-07 18:59,女司机 ,https://www.jianjiaobuluo.com/content/1859
养老金个人账户入不敷出，你愿意多缴吗...,2015-05-07 18:08,养老金 ,https://www.jianjiaobuluo.com/content/1856
幸福，我们更渴望,2015-05-07 00:00,新生代工人 ,https://www.jianjiaobuluo.com/content/1809
环卫女工心声：“不要瞧不起环卫工”,2015-05-07 00:00,环卫工 ,https://www.jianjiaobuluo.com/content/1805
【我要养老，让我追缴】——广州番禺几...,2015-05-07 00:00,,https://www.jianjiaobuluo.com/content/1831
十几年工龄没社保，让我怎么养老？,2015-05-06 11:21,追缴社保 ,https://www.jianjiaobuluo.com/content/1830
黄埔军官之子——于武仓：最“任性”的...,2015-05-06 00:00,环卫工 ,https://www.jianjiaobuluo.com/content/1799
"　""我要社保我要养老"" 　　--15年工龄阿...",2015-05-06 00:00,我要社保 ,https://www.jianjiaobuluo.com/content/1803
30岁农民工邵明感叹：在城市生存不是容...,2015-05-06 00:00,城市生存 ,https://www.jianjiaobuluo.com/content/1804
图片故事：臭水沟上演“深圳东莞双城记...,2015-05-06 00:00,工人生活 ,https://www.jianjiaobuluo.com/content/1807
女权学者：“女司机”是如何被污名化的...,2015-05-06 00:00,女司机 ,https://www.jianjiaobuluo.com/content/1847
那眼神会灼伤我,2015-05-05 17:01,打工  ,https://www.jianjiaobuluo.com/content/1814
广州环卫工人于武仓的心声,2015-05-05 11:33,环卫工 ,https://www.jianjiaobuluo.com/content/1800
 月加班超过80小时 工人为何“自愿”—...,2015-05-05 10:17,富士康 ,https://www.jianjiaobuluo.com/content/1775
我所经历的鬼城变迁：广厦遍地，无处安...,2015-05-05 00:00,住有所居 ,https://www.jianjiaobuluo.com/content/1792
致手缝车间的女工们,2015-05-04 12:27,女工诗集 ,https://www.jianjiaobuluo.com/content/1784
富士康青年工人自述——— 流水线上的青...,2015-05-04 11:04,五四青年节 ,https://www.jianjiaobuluo.com/content/1780
 如果有一天 我老无所依,2015-05-04 10:30,农民工  ,https://www.jianjiaobuluo.com/content/1777
劳动节央视以诗篇赞工人 是鳄鱼的眼泪还...,2015-05-04 10:06,工人诗篇 ,https://www.jianjiaobuluo.com/content/1774
五一劳动节：看见女工的力量,2015-05-01 00:00,劳动节 ,https://www.jianjiaobuluo.com/content/1768
